67	48.3292	48.3292	48.3292	48.3292	2.11912e-10	1.48681e-10	9.41615e-09
68	48.3292	48.3292	48.3292	48.3292	1.44865e-10	9.90639e-11	6.70398e-09
69	48.3292	48.3292	48.3292	48.3292	9.89715e-11	6.60378e-11	4.77267e-09
70	48.3292	48.3292	48.3292	48.3292	6.76152e-11	4.40039e-11	3.39755e-09
71	48.3292	48.3292	48.3292	48.3292	4.61782e-11	2.93241e-11	2.4185e-09
72	48.3292	48.3292	48.3292	48.3292	3.1541e-11	1.95328e-11	1.7215e-09
73	48.3292	48.3292	48.3292	48.3292	2.15294e-11	1.30171e-11	1.2253e-09
74	48.3292	48.3292	48.3292	48.3292	1.46869e-11	8.68283e-12	8.72078e-10
75	48.3292	48.3292	48.3292	48.3292	1.00187e-11	5.79092e-12	6.20652e-10
76	48.3292	48.3292	48.3292	48.3292	6.84253e-12	3.85114e-12	4.41709e-10
77	48.3292	48.3292	48.3292	48.3292	4.66827e-12	2.56506e-12	3.14344e-10
78	48.3292	48.3292	48.3292	48.3292	3.17613e-12	1.71241e-12	2.23693e-10
79	48.3292	48.3292	48.3292	48.3292	2.16716e-12	1.13687e-12	1.59183e-10
80	48.3292	48.3292	48.3292	48.3292	1.47082e-12	7.60281e-13	1.13268e-10
81	48.3292	48.3292	48.3292	48.3292	1.00897e-12	4.9738e-13	8.0604e-11
82	48.3292	48.3292	48.3292	48.3292	6.89226e-13	3.33955e-13	5.73479e-11
83	48.3292	48.3292	48.3292	48.3292	4.61853e-13	2.34479e-13	4.07923e-11
84	48.3292	48.3292	48.3292	48.3292	3.12639e-13	1.56319e-13	2.90257e-11
85	48.3292	48.3292	48.3292	48.3292	2.13163e-13	9.9476e-14	2.06555e-11
86	48.3292	48.3292	48.3292	48.3292	1.49214e-13	6.39488e-14	1.47011e-11
87	48.3292	48.3292	48.3292	48.3292	1.06581e-13	3.55271e-14	1.04663e-11
88	48.3292	48.3292	48.3292	48.3292	6.39488e-14	3.55271e-14	7.43228e-12
89	48.3292	48.3292	48.3292	48.3292	4.9738e-14	1.42109e-14	5.30065e-12
90	48.3292	48.3292	48.3292	48.3292	2.84217e-14	1.42109e-14	3.76588e-12
91	48.3292	48.3292	48.3292	48.3292	3.55271e-14	0	2.68585e-12
92	48.3292	48.3292	48.3292	48.3292	2.13163e-14	0	1.91136e-12
93	48.3292	48.3292	48.3292	48.3292	2.13163e-14	7.10543e-15	1.36424e-12
94	48.3292	48.3292	48.3292	48.3292	7.10543e-15	0	9.66338e-13
95	48.3292	48.3292	48.3292	48.3292	0	0	6.89226e-13
96	48.3292	48.3292	48.3292	48.3292	7.10543e-15	7.10543e-15	4.9738e-13
97	48.3292	48.3292	48.3292	48.3292	0	0	3.48166e-13
98	48.3292	48.3292	48.3292	48.3292	0	0	2.4869e-13
99	48.3292	48.3292	48.3292	48.3292	0	0	1.77636e-13
100	48.3292	48.3292	48.3292	48.3292	0	0	1.27898e-13
101	48.3292	48.3292	48.3292	48.3292	0	0	9.23706e-14
102	48.3292	48.3292	48.3292	48.3292	0	0	6.39488e-14
103	48.3292	48.3292	48.3292	48.3292	0	0	4.26326e-14
104	48.3292	48.3292	48.3292	48.3292	0	0	2.84217e-14
105	48.3292	48.3292	48.3292	48.3292	0	0	2.13163e-14
106	48.3292	48.3292	48.3292	48.3292	0	0	1.42109e-14
107	48.3292	48.3292	48.3292	48.3292	7.10543e-15	7.10543e-15	1.42109e-14
108	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
109	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
110	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
111	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
112	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
113	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
114	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
115	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
116	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
117	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
118	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
119	48.3292	48.3292	48.3292	48.3292	7.10543e-15	7.10543e-15	1.42109e-14
120	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
121	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
122	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
123	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
124	48.3292	48.3292	48.3292	48.3292	7.10543e-15	7.10543e-15	0
125	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
126	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
127	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
128	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
129	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
130	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
131	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
132	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
133	48.3292	48.3292	48.3292	48.3292	7.10543e-15	7.10543e-15	0
134	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
135	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
136	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
137	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
138	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
139	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
140	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
141	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
142	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
143	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
144	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
145	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
146	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
147	48.3292	48.3292	48.3292	48.3292	7.10543e-15	7.10543e-15	0
148	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
149	48.3292	48.3292	48.3292	48.3292	0	0	7.10543e-15
