0 0

0.1 -0.416147

0.2 -2.61457

0.3 8.64153

0.4 -2.328

0.5 -20.9768

0.6 30.3787

0.7 6.70012

0.8 -61.2902

0.9 53.4857

1 40.8082

