117	-nan	1.17	0.99325	3.62168e-18	
118	-nan	1.18	0.993402	3.62168e-18	
119	-nan	1.19	0.993554	3.62168e-18	
120	-nan	1.2	0.993708	3.62168e-18	
121	-nan	1.21	0.993862	3.62168e-18	
122	-nan	1.22	0.994017	3.62168e-18	
123	-nan	1.23	0.994172	3.62168e-18	
124	-nan	1.24	0.994328	3.62168e-18	
125	-nan	1.25	0.994484	3.62168e-18	
126	-nan	1.26	0.994641	3.62168e-18	
127	-nan	1.27	0.994799	3.62168e-18	
128	-nan	1.28	0.994957	3.62168e-18	
129	-nan	1.29	0.995116	3.62168e-18	
130	-nan	1.3	0.995275	3.62168e-18	
131	-nan	1.31	0.995435	3.62168e-18	
132	-nan	1.32	0.995595	3.62168e-18	
133	-nan	1.33	0.995755	3.62168e-18	
134	-nan	1.34	0.995917	3.62168e-18	
135	-nan	1.35	0.996078	3.62168e-18	
136	-nan	1.36	0.99624	3.62168e-18	
137	-nan	1.37	0.996402	3.62168e-18	
138	-nan	1.38	0.996565	3.62168e-18	
139	-nan	1.39	0.996728	3.62168e-18	
140	-nan	1.4	0.996891	3.62168e-18	
141	-nan	1.41	0.997055	3.62168e-18	
142	-nan	1.42	0.997219	3.62168e-18	
143	-nan	1.43	0.997384	3.62168e-18	
144	-nan	1.44	0.997548	3.62168e-18	
145	-nan	1.45	0.997713	3.62168e-18	
146	-nan	1.46	0.997879	3.62168e-18	
147	-nan	1.47	0.998044	3.62168e-18	
148	-nan	1.48	0.99821	3.62168e-18	
149	-nan	1.49	0.998375	3.62168e-18	
150	-nan	1.5	0.998542	3.62168e-18	
151	-nan	1.51	0.998708	3.62168e-18	
152	-nan	1.52	0.998874	3.62168e-18	
153	-nan	1.53	0.999041	3.62168e-18	
154	-nan	1.54	0.999207	3.62168e-18	
155	-nan	1.55	0.999374	3.62168e-18	
156	-nan	1.56	0.999541	3.62168e-18	
157	-nan	1.57	0.999708	3.62168e-18	
158	-nan	1.58	0.999875	3.62168e-18	
159	-nan	1.59	1.00004	3.62168e-18	
160	-nan	1.6	1.00021	3.62168e-18	
161	-nan	1.61	1.00038	3.62168e-18	
162	-nan	1.62	1.00054	3.62168e-18	
163	-nan	1.63	1.00071	3.62168e-18	
164	-nan	1.64	1.00088	3.62168e-18	
165	-nan	1.65	1.00104	3.62168e-18	
166	-nan	1.66	1.00121	3.62168e-18	
167	-nan	1.67	1.00138	3.62168e-18	
168	-nan	1.68	1.00154	3.62168e-18	
169	-nan	1.69	1.00171	3.62168e-18	
170	-nan	1.7	1.00188	3.62168e-18	
171	-nan	1.71	1.00204	3.62168e-18	
172	-nan	1.72	1.00221	3.62168e-18	
173	-nan	1.73	1.00237	3.62168e-18	
174	-nan	1.74	1.00254	3.62168e-18	
175	-nan	1.75	1.00271	3.62168e-18	
176	-nan	1.76	1.00287	3.62168e-18	
177	-nan	1.77	1.00304	3.62168e-18	
178	-nan	1.78	1.0032	3.62168e-18	
179	-nan	1.79	1.00336	3.62168e-18	
180	-nan	1.8	1.00353	3.62168e-18	
181	-nan	1.81	1.00369	3.62168e-18	
182	-nan	1.82	1.00386	3.62168e-18	
183	-nan	1.83	1.00402	3.62168e-18	
184	-nan	1.84	1.00418	3.62168e-18	
185	-nan	1.85	1.00434	3.62168e-18	
186	-nan	1.86	1.00451	3.62168e-18	
187	-nan	1.87	1.00467	3.62168e-18	
188	-nan	1.88	1.00483	3.62168e-18	
189	-nan	1.89	1.00499	3.62168e-18	
190	-nan	1.9	1.00515	3.62168e-18	
191	-nan	1.91	1.00531	3.62168e-18	
192	-nan	1.92	1.00547	3.62168e-18	
193	-nan	1.93	1.00562	3.62168e-18	
194	-nan	1.94	1.00578	3.62168e-18	
195	-nan	1.95	1.00594	3.62168e-18	
196	-nan	1.96	1.0061	3.62168e-18	
197	-nan	1.97	1.00625	3.62168e-18	
198	-nan	1.98	1.00641	3.62168e-18	
199	-nan	1.99	1.00656	3.62168e-18	
200	-nan	2	1.00672	3.62168e-18	
201	-nan	2.01	1.00687	3.62168e-18	
202	-nan	2.02	1.00702	3.62168e-18	
203	-nan	2.03	1.00718	3.62168e-18	
204	-nan	2.04	1.00733	3.62168e-18	
205	-nan	2.05	1.00748	3.62168e-18	
206	-nan	2.06	1.00763	3.62168e-18	
207	-nan	2.07	1.00778	3.62168e-18	
208	-nan	2.08	1.00793	3.62168e-18	
209	-nan	2.09	1.00807	3.62168e-18	
210	-nan	2.1	1.00822	3.62168e-18	
211	-nan	2.11	1.00837	3.62168e-18	
212	-nan	2.12	1.00851	3.62168e-18	
213	-nan	2.13	1.00866	3.62168e-18	
214	-nan	2.14	1.0088	3.62168e-18	
215	-nan	2.15	1.00894	3.62168e-18	
216	-nan	2.16	1.00909	3.62168e-18	
217	-nan	2.17	1.00923	3.62168e-18	
218	-nan	2.18	1.00937	3.62168e-18	
219	-nan	2.19	1.00951	3.62168e-18	
220	-nan	2.2	1.00964	3.62168e-18	
221	-nan	2.21	1.00978	3.62168e-18	
222	-nan	2.22	1.00992	3.62168e-18	
223	-nan	2.23	1.01005	3.62168e-18	
224	-nan	2.24	1.01019	3.62168e-18	
225	-nan	2.25	1.01032	3.62168e-18	
226	-nan	2.26	1.01045	3.62168e-18	
227	-nan	2.27	1.01058	3.62168e-18	
228	-nan	2.28	1.01071	3.62168e-18	
229	-nan	2.29	1.01084	3.62168e-18	
230	-nan	2.3	1.01097	3.62168e-18	
231	-nan	2.31	1.0111	3.62168e-18	
232	-nan	2.32	1.01122	3.62168e-18	
233	-nan	2.33	1.01135	3.62168e-18	
234	-nan	2.34	1.01147	3.62168e-18	
235	-nan	2.35	1.01159	3.62168e-18	
236	-nan	2.36	1.01171	3.62168e-18	
237	-nan	2.37	1.01183	3.62168e-18	
238	-nan	2.38	1.01195	3.62168e-18	
239	-nan	2.39	1.01207	3.62168e-18	
240	-nan	2.4	1.01219	3.62168e-18	
241	-nan	2.41	1.0123	3.62168e-18	
242	-nan	2.42	1.01241	3.62168e-18	
243	-nan	2.43	1.01253	3.62168e-18	
244	-nan	2.44	1.01264	3.62168e-18	
245	-nan	2.45	1.01275	3.62168e-18	
246	-nan	2.46	1.01286	3.62168e-18	
247	-nan	2.47	1.01296	3.62168e-18	
248	-nan	2.48	1.01307	3.62168e-18	
249	-nan	2.49	1.01317	3.62168e-18	
250	-nan	2.5	1.01328	3.62168e-18	
251	-nan	2.51	1.01338	3.62168e-18	
252	-nan	2.52	1.01348	3.62168e-18	
253	-nan	2.53	1.01358	3.62168e-18	
254	-nan	2.54	1.01368	3.62168e-18	
255	-nan	2.55	1.01377	3.62168e-18	
256	-nan	2.56	1.01387	3.62168e-18	
257	-nan	2.57	1.01396	3.62168e-18	
258	-nan	2.58	1.01405	3.62168e-18	
259	-nan	2.59	1.01415	3.62168e-18	
260	-nan	2.6	1.01423	3.62168e-18	
261	-nan	2.61	1.01432	3.62168e-18	
262	-nan	2.62	1.01441	3.62168e-18	
263	-nan	2.63	1.01449	3.62168e-18	
264	-nan	2.64	1.01458	3.62168e-18	
265	-nan	2.65	1.01466	3.62168e-18	
266	-nan	2.66	1.01474	3.62168e-18	
267	-nan	2.67	1.01482	3.62168e-18	
268	-nan	2.68	1.0149	3.62168e-18	
269	-nan	2.69	1.01497	3.62168e-18	
270	-nan	2.7	1.01505	3.62168e-18	
271	-nan	2.71	1.01512	3.62168e-18	
272	-nan	2.72	1.01519	3.62168e-18	
273	-nan	2.73	1.01526	3.62168e-18	
274	-nan	2.74	1.01533	3.62168e-18	
275	-nan	2.75	1.01539	3.62168e-18	
276	-nan	2.76	1.01546	3.62168e-18	
277	-nan	2.77	1.01552	3.62168e-18	
278	-nan	2.78	1.01558	3.62168e-18	
279	-nan	2.79	1.01564	3.62168e-18	
280	-nan	2.8	1.0157	3.62168e-18	
281	-nan	2.81	1.01576	3.62168e-18	
282	-nan	2.82	1.01582	3.62168e-18	
283	-nan	2.83	1.01587	3.62168e-18	
284	-nan	2.84	1.01592	3.62168e-18	
285	-nan	2.85	1.01597	3.62168e-18	
286	-nan	2.86	1.01602	3.62168e-18	
287	-nan	2.87	1.01607	3.62168e-18	
288	-nan	2.88	1.01611	3.62168e-18	
289	-nan	2.89	1.01616	3.62168e-18	
290	-nan	2.9	1.0162	3.62168e-18	
291	-nan	2.91	1.01624	3.62168e-18	
292	-nan	2.92	1.01628	3.62168e-18	
293	-nan	2.93	1.01632	3.62168e-18	
294	-nan	2.94	1.01635	3.62168e-18	
295	-nan	2.95	1.01638	3.62168e-18	
296	-nan	2.96	1.01642	3.62168e-18	
297	-nan	2.97	1.01645	3.62168e-18	
298	-nan	2.98	1.01648	3.62168e-18	
299	-nan	2.99	1.0165	3.62168e-18	
300	-nan	3	1.01653	3.62168e-18	
301	-nan	3.01	1.01655	3.62168e-18	
302	-nan	3.02	1.01657	3.62168e-18	
303	-nan	3.03	1.01659	3.62168e-18	
304	-nan	3.04	1.01661	3.62168e-18	
305	-nan	3.05	1.01663	3.62168e-18	
306	-nan	3.06	1.01664	3.62168e-18	
307	-nan	3.07	1.01666	3.62168e-18	
308	-nan	3.08	1.01667	3.62168e-18	
309	-nan	3.09	1.01668	3.62168e-18	
310	-nan	3.1	1.01669	3.62168e-18	
311	-nan	3.11	1.01669	3.62168e-18	
312	-nan	3.12	1.0167	3.62168e-18	
313	-nan	3.13	1.0167	3.62168e-18	
314	-nan	3.14	1.0167	3.62168e-18	
315	-nan	3.15	1.0167	3.62168e-18	
316	-nan	3.16	1.0167	3.62168e-18	
317	-nan	3.17	1.01669	3.62168e-18	
318	-nan	3.18	1.01669	3.62168e-18	
319	-nan	3.19	1.01668	3.62168e-18	
320	-nan	3.2	1.01667	3.62168e-18	
321	-nan	3.21	1.01666	3.62168e-18	
322	-nan	3.22	1.01665	3.62168e-18	
323	-nan	3.23	1.01663	3.62168e-18	
324	-nan	3.24	1.01662	3.62168e-18	
325	-nan	3.25	1.0166	3.62168e-18	
326	-nan	3.26	1.01658	3.62168e-18	
327	-nan	3.27	1.01656	3.62168e-18	
328	-nan	3.28	1.01653	3.62168e-18	
329	-nan	3.29	1.01651	3.62168e-18	
330	-nan	3.3	1.01648	3.62168e-18	
331	-nan	3.31	1.01646	3.62168e-18	
332	-nan	3.32	1.01643	3.62168e-18	
333	-nan	3.33	1.01639	3.62168e-18	
334	-nan	3.34	1.01636	3.62168e-18	
335	-nan	3.35	1.01633	3.62168e-18	
336	-nan	3.36	1.01629	3.62168e-18	
337	-nan	3.37	1.01625	3.62168e-18	
338	-nan	3.38	1.01621	3.62168e-18	
339	-nan	3.39	1.01617	3.62168e-18	
340	-nan	3.4	1.01613	3.62168e-18	
341	-nan	3.41	1.01608	3.62168e-18	
342	-nan	3.42	1.01604	3.62168e-18	
343	-nan	3.43	1.01599	3.62168e-18	
344	-nan	3.44	1.01594	3.62168e-18	
345	-nan	3.45	1.01589	3.62168e-18	
346	-nan	3.46	1.01583	3.62168e-18	
347	-nan	3.47	1.01578	3.62168e-18	
348	-nan	3.48	1.01572	3.62168e-18	
349	-nan	3.49	1.01566	3.62168e-18	
350	-nan	3.5	1.0156	3.62168e-18	
351	-nan	3.51	1.01554	3.62168e-18	
352	-nan	3.52	1.01548	3.62168e-18	
353	-nan	3.53	1.01542	3.62168e-18	
354	-nan	3.54	1.01535	3.62168e-18	
355	-nan	3.55	1.01528	3.62168e-18	
356	-nan	3.56	1.01521	3.62168e-18	
357	-nan	3.57	1.01514	3.62168e-18	
358	-nan	3.58	1.01507	3.62168e-18	
359	-nan	3.59	1.015	3.62168e-18	
360	-nan	3.6	1.01492	3.62168e-18	
361	-nan	3.61	1.01484	3.62168e-18	
362	-nan	3.62	1.01477	3.62168e-18	
363	-nan	3.63	1.01469	3.62168e-18	
364	-nan	3.64	1.0146	3.62168e-18	
365	-nan	3.65	1.01452	3.62168e-18	
366	-nan	3.66	1.01444	3.62168e-18	
367	-nan	3.67	1.01435	3.62168e-18	
368	-nan	3.68	1.01426	3.62168e-18	
369	-nan	3.69	1.01417	3.62168e-18	
370	-nan	3.7	1.01408	3.62168e-18	
371	-nan	3.71	1.01399	3.62168e-18	
372	-nan	3.72	1.0139	3.62168e-18	
373	-nan	3.73	1.0138	3.62168e-18	
374	-nan	3.74	1.01371	3.62168e-18	
375	-nan	3.75	1.01361	3.62168e-18	
376	-nan	3.76	1.01351	3.62168e-18	
377	-nan	3.77	1.01341	3.62168e-18	
378	-nan	3.78	1.01331	3.62168e-18	
379	-nan	3.79	1.01321	3.62168e-18	
380	-nan	3.8	1.0131	3.62168e-18	
381	-nan	3.81	1.013	3.62168e-18	
382	-nan	3.82	1.01289	3.62168e-18	
383	-nan	3.83	1.01278	3.62168e-18	
384	-nan	3.84	1.01267	3.62168e-18	
385	-nan	3.85	1.01256	3.62168e-18	
386	-nan	3.86	1.01245	3.62168e-18	
387	-nan	3.87	1.01234	3.62168e-18	
388	-nan	3.88	1.01222	3.62168e-18	
389	-nan	3.89	1.01211	3.62168e-18	
390	-nan	3.9	1.01199	3.62168e-18	
391	-nan	3.91	1.01187	3.62168e-18	
392	-nan	3.92	1.01175	3.62168e-18	
393	-nan	3.93	1.01163	3.62168e-18	
394	-nan	3.94	1.01151	3.62168e-18	
395	-nan	3.95	1.01139	3.62168e-18	
396	-nan	3.96	1.01126	3.62168e-18	
397	-nan	3.97	1.01114	3.62168e-18	
398	-nan	3.98	1.01101	3.62168e-18	
399	-nan	3.99	1.01088	3.62168e-18	
400	-nan	4	1.01075	3.62168e-18	
401	-nan	4.01	1.01062	3.62168e-18	
402	-nan	4.02	1.01049	3.62168e-18	
403	-nan	4.03	1.01036	3.62168e-18	
404	-nan	4.04	1.01023	3.62168e-18	
405	-nan	4.05	1.0101	3.62168e-18	
406	-nan	4.06	1.00996	3.62168e-18	
407	-nan	4.07	1.00982	3.62168e-18	
408	-nan	4.08	1.00969	3.62168e-18	
409	-nan	4.09	1.00955	3.62168e-18	
410	-nan	4.1	1.00941	3.62168e-18	
411	-nan	4.11	1.00927	3.62168e-18	
412	-nan	4.12	1.00913	3.62168e-18	
413	-nan	4.13	1.00899	3.62168e-18	
414	-nan	4.14	1.00885	3.62168e-18	
415	-nan	4.15	1.0087	3.62168e-18	
416	-nan	4.16	1.00856	3.62168e-18	
417	-nan	4.17	1.00841	3.62168e-18	
418	-nan	4.18	1.00827	3.62168e-18	
419	-nan	4.19	1.00812	3.62168e-18	
420	-nan	4.2	1.00797	3.62168e-18	
421	-nan	4.21	1.00783	3.62168e-18	
422	-nan	4.22	1.00768	3.62168e-18	
423	-nan	4.23	1.00753	3.62168e-18	
424	-nan	4.24	1.00738	3.62168e-18	
425	-nan	4.25	1.00722	3.62168e-18	
426	-nan	4.26	1.00707	3.62168e-18	
427	-nan	4.27	1.00692	3.62168e-18	
428	-nan	4.28	1.00677	3.62168e-18	
429	-nan	4.29	1.00661	3.62168e-18	
430	-nan	4.3	1.00646	3.62168e-18	
431	-nan	4.31	1.0063	3.62168e-18	
432	-nan	4.32	1.00615	3.62168e-18	
433	-nan	4.33	1.00599	3.62168e-18	
434	-nan	4.34	1.00583	3.62168e-18	
435	-nan	4.35	1.00568	3.62168e-18	
436	-nan	4.36	1.00552	3.62168e-18	
437	-nan	4.37	1.00536	3.62168e-18	
438	-nan	4.38	1.0052	3.62168e-18	
439	-nan	4.39	1.00504	3.62168e-18	
440	-nan	4.4	1.00488	3.62168e-18	
441	-nan	4.41	1.00472	3.62168e-18	
442	-nan	4.42	1.00456	3.62168e-18	
443	-nan	4.43	1.0044	3.62168e-18	
444	-nan	4.44	1.00423	3.62168e-18	
445	-nan	4.45	1.00407	3.62168e-18	
446	-nan	4.46	1.00391	3.62168e-18	
447	-nan	4.47	1.00374	3.62168e-18	
448	-nan	4.48	1.00358	3.62168e-18	
449	-nan	4.49	1.00342	3.62168e-18	
450	-nan	4.5	1.00325	3.62168e-18	
451	-nan	4.51	1.00309	3.62168e-18	
452	-nan	4.52	1.00292	3.62168e-18	
453	-nan	4.53	1.00276	3.62168e-18	
454	-nan	4.54	1.00259	3.62168e-18	
455	-nan	4.55	1.00243	3.62168e-18	
456	-nan	4.56	1.00226	3.62168e-18	
457	-nan	4.57	1.0021	3.62168e-18	
458	-nan	4.58	1.00193	3.62168e-18	
459	-nan	4.59	1.00176	3.62168e-18	
460	-nan	4.6	1.0016	3.62168e-18	
461	-nan	4.61	1.00143	3.62168e-18	
462	-nan	4.62	1.00126	3.62168e-18	
463	-nan	4.63	1.0011	3.62168e-18	
464	-nan	4.64	1.00093	3.62168e-18	
465	-nan	4.65	1.00076	3.62168e-18	
466	-nan	4.66	1.0006	3.62168e-18	
467	-nan	4.67	1.00043	3.62168e-18	
468	-nan	4.68	1.00026	3.62168e-18	
469	-nan	4.69	1.0001	3.62168e-18	
470	-nan	4.7	0.999928	3.62168e-18	
471	-nan	4.71	0.999761	3.62168e-18	
472	-nan	4.72	0.999594	3.62168e-18	
473	-nan	4.73	0.999427	3.62168e-18	
474	-nan	4.74	0.99926	3.62168e-18	
475	-nan	4.75	0.999094	3.62168e-18	
476	-nan	4.76	0.998927	3.62168e-18	
477	-nan	4.77	0.998761	3.62168e-18	
478	-nan	4.78	0.998594	3.62168e-18	
479	-nan	4.79	0.998428	3.62168e-18	
480	-nan	4.8	0.998262	3.62168e-18	
481	-nan	4.81	0.998097	3.62168e-18	
482	-nan	4.82	0.997931	3.62168e-18	
483	-nan	4.83	0.997766	3.62168e-18	
484	-nan	4.84	0.997601	3.62168e-18	
485	-nan	4.85	0.997436	3.62168e-18	
486	-nan	4.86	0.997272	3.62168e-18	
487	-nan	4.87	0.997107	3.62168e-18	
488	-nan	4.88	0.996944	3.62168e-18	
489	-nan	4.89	0.99678	3.62168e-18	
490	-nan	4.9	0.996617	3.62168e-18	
491	-nan	4.91	0.996454	3.62168e-18	
492	-nan	4.92	0.996292	3.62168e-18	
493	-nan	4.93	0.99613	3.62168e-18	
494	-nan	4.94	0.995968	3.62168e-18	
495	-nan	4.95	0.995807	3.62168e-18	
496	-nan	4.96	0.995646	3.62168e-18	
497	-nan	4.97	0.995486	3.62168e-18	
498	-nan	4.98	0.995326	3.62168e-18	
499	-nan	4.99	0.995166	3.62168e-18	
500	-nan	5	0.995008	3.62168e-18	
501	-nan	5.01	0.994849	3.62168e-18	
502	-nan	5.02	0.994691	3.62168e-18	
503	-nan	5.03	0.994534	3.62168e-18	
504	-nan	5.04	0.994378	3.62168e-18	
505	-nan	5.05	0.994221	3.62168e-18	
506	-nan	5.06	0.994066	3.62168e-18	
507	-nan	5.07	0.993911	3.62168e-18	
508	-nan	5.08	0.993757	3.62168e-18	
509	-nan	5.09	0.993603	3.62168e-18	
510	-nan	5.1	0.99345	3.62168e-18	
511	-nan	5.11	0.993298	3.62168e-18	
512	-nan	5.12	0.993146	3.62168e-18	
513	-nan	5.13	0.992995	3.62168e-18	
514	-nan	5.14	0.992845	3.62168e-18	
515	-nan	5.15	0.992696	3.62168e-18	
516	-nan	5.16	0.992547	3.62168e-18	
517	-nan	5.17	0.992399	3.62168e-18	
518	-nan	5.18	0.992252	3.62168e-18	
519	-nan	5.19	0.992105	3.62168e-18	
520	-nan	5.2	0.99196	3.62168e-18	
521	-nan	5.21	0.991815	3.62168e-18	
522	-nan	5.22	0.991671	3.62168e-18	
523	-nan	5.23	0.991528	3.62168e-18	
524	-nan	5.24	0.991386	3.62168e-18	
525	-nan	5.25	0.991244	3.62168e-18	
526	-nan	5.26	0.991104	3.62168e-18	
527	-nan	5.27	0.990964	3.62168e-18	
528	-nan	5.28	0.990825	3.62168e-18	
529	-nan	5.29	0.990687	3.62168e-18	
530	-nan	5.3	0.990551	3.62168e-18	
531	-nan	5.31	0.990415	3.62168e-18	
532	-nan	5.32	0.99028	3.62168e-18	
533	-nan	5.33	0.990146	3.62168e-18	
534	-nan	5.34	0.990013	3.62168e-18	
535	-nan	5.35	0.989881	3.62168e-18	
536	-nan	5.36	0.98975	3.62168e-18	
537	-nan	5.37	0.98962	3.62168e-18	
538	-nan	5.38	0.989491	3.62168e-18	
539	-nan	5.39	0.989363	3.62168e-18	
540	-nan	5.4	0.989236	3.62168e-18	
541	-nan	5.41	0.98911	3.62168e-18	
542	-nan	5.42	0.988985	3.62168e-18	
543	-nan	5.43	0.988862	3.62168e-18	
544	-nan	5.44	0.988739	3.62168e-18	
545	-nan	5.45	0.988618	3.62168e-18	
546	-nan	5.46	0.988498	3.62168e-18	
547	-nan	5.47	0.988378	3.62168e-18	
548	-nan	5.48	0.98826	3.62168e-18	
549	-nan	5.49	0.988144	3.62168e-18	
550	-nan	5.5	0.988028	3.62168e-18	
551	-nan	5.51	0.987914	3.62168e-18	
552	-nan	5.52	0.9878	3.62168e-18	
553	-nan	5.53	0.987688	3.62168e-18	
554	-nan	5.54	0.987577	3.62168e-18	
555	-nan	5.55	0.987468	3.62168e-18	
556	-nan	5.56	0.987359	3.62168e-18	
557	-nan	5.57	0.987252	3.62168e-18	
558	-nan	5.58	0.987146	3.62168e-18	
559	-nan	5.59	0.987042	3.62168e-18	
560	-nan	5.6	0.986938	3.62168e-18	
561	-nan	5.61	0.986836	3.62168e-18	
562	-nan	5.62	0.986735	3.62168e-18	
563	-nan	5.63	0.986636	3.62168e-18	
564	-nan	5.64	0.986538	3.62168e-18	
565	-nan	5.65	0.986441	3.62168e-18	
566	-nan	5.66	0.986345	3.62168e-18	
567	-nan	5.67	0.986251	3.62168e-18	
568	-nan	5.68	0.986158	3.62168e-18	
569	-nan	5.69	0.986067	3.62168e-18	
570	-nan	5.7	0.985977	3.62168e-18	
571	-nan	5.71	0.985888	3.62168e-18	
572	-nan	5.72	0.985801	3.62168e-18	
573	-nan	5.73	0.985715	3.62168e-18	
574	-nan	5.74	0.98563	3.62168e-18	
575	-nan	5.75	0.985547	3.62168e-18	
576	-nan	5.76	0.985465	3.62168e-18	
577	-nan	5.77	0.985385	3.62168e-18	
578	-nan	5.78	0.985306	3.62168e-18	
579	-nan	5.79	0.985229	3.62168e-18	
580	-nan	5.8	0.985153	3.62168e-18	
581	-nan	5.81	0.985078	3.62168e-18	
582	-nan	5.82	0.985005	3.62168e-18	
583	-nan	5.83	0.984933	3.62168e-18	
